1.24.1.790,"-16.4508780443423 -71.5894570942142",1.24.1-77
1.24.1.791,"-16.4508311250103 -71.5894361505912",1.24.1-77
1.24.1.792,"-16.4511554160009 -71.5896156558657",1.24.1-78
1.24.1.793,"-16.4512123367870 -71.5896533861007",1.24.1-78
1.24.1.794,"-16.4512517833379 -71.5896904823072",1.24.1-78
1.24.1.795,"-16.4512875020449 -71.5897134245443",1.24.1-78
1.24.1.796,"-16.4513283733792 -71.5897269221320",1.24.1-78
1.24.1.797,"-16.4513765763774 -71.5897585223800",1.24.1-78
1.24.1.798,"-16.4511712487593 -71.5898987219151",1.24.1-78
1.24.1.799,"-16.4512003095824 -71.5900250352903",1.24.1-78
1.24.1.800,"-16.4511703944884 -71.5901543896167",1.24.1-78
1.24.1.801,"-16.4511846378716 -71.5903020193036",1.24.1-78
1.24.1.802,"-16.4509538641946 -71.5902280881636",1.24.1-78
1.24.1.803,"-16.4510499363830 -71.5899525956440",1.24.1-78
1.24.1.804,"-16.4509671995026 -71.5891966416260",1.24.1-79
1.24.1.805,"-16.4506867265310 -71.5891159006396",1.24.1-79
1.24.1.806,"-16.4506185356287 -71.5890634430951",1.24.1-79
1.24.1.807,"-16.4505400326824 -71.5890468758598",1.24.1-79
1.24.1.808,"-16.4504819177227 -71.5889581801426",1.24.1-79
1.24.1.809,"-16.4503640939682 -71.5889655766876",1.24.1-79
1.24.1.810,"-16.4502473172114 -71.5889042069495",1.24.1-79
1.24.1.811,"-16.4501635655629 -71.5888269975049",1.24.1-79
1.24.1.812,"-16.4500616184948 -71.5887805467892",1.24.1-79
1.24.1.813,"-16.4498777360895 -71.5887141961238",1.24.1-79
1.24.1.814,"-16.4497014205733 -71.5886115159916",1.24.1-79
1.24.1.815,"-16.4497358529622 -71.5885148141027",1.24.1-79
1.24.1.816,"-16.4497724668154 -71.5884160786720",1.24.1-79
1.24.1.817,"-16.4498183380580 -71.5882921316444",1.24.1-79
1.24.1.818,"-16.4498543567030 -71.5881632049107",1.24.1-79
1.24.1.819,"-16.4499055568918 -71.5879940002106",1.24.1-79
1.24.1.820,"-16.4499555905902 -71.5878691264053",1.24.1-79
1.24.1.821,"-16.4499783997793 -71.5877642711277",1.24.1-79
1.24.1.822,"-16.4500300440654 -71.5876482709389",1.24.1-79
1.24.1.823,"-16.4529052507929 -71.5906390319785",1.24.1-80
1.24.1.824,"-16.4537756178061 -71.5909955059901",1.24.1-81
1.24.1.825,"-16.4546018624518 -71.5906429464481",1.24.1-83
1.24.1.826,"-16.4545831156247 -71.5904862230332",1.24.1-83
1.24.1.827,"-16.4544585475724 -71.5904545773292",1.24.1-83
1.24.1.828,"-16.4531292477239 -71.5904465657856",1.24.1-84
1.24.1.829,"-16.4525885706907 -71.5898583583456",1.24.1-84
1.24.1.830,"-16.4525065606219 -71.5897975437742",1.24.1-84
1.24.1.831,"-16.4524373665045 -71.5897152567552",1.24.1-84
1.24.1.832,"-16.4523684810198 -71.5896564426058",1.24.1-84
1.24.1.833,"-16.4523280163161 -71.5895998567324",1.24.1-84
1.24.1.834,"-16.4522365052541 -71.5895354758769",1.24.1-84
1.24.1.835,"-16.4521876741952 -71.5894761610796",1.24.1-84
1.24.1.836,"-16.4521317127502 -71.5893591928781",1.24.1-84
1.24.1.837,"-16.4521889501509 -71.5892999816378",1.24.1-84
1.24.1.838,"-16.4522446990046 -71.5889562182804",1.24.1-85
1.24.12.1,"-16.4522714312672 -71.5890217684335",1.24.1-85
1.24.1.839,"-16.4506941852770 -71.5878393881640",1.24.1-86
1.24.1.840,"-16.4501657170476 -71.5875165552431",1.24.1-86
1.24.1.841,"-16.4501306231012 -71.5873438015286",1.24.1-86
1.24.1.842,"-16.4500859154347 -71.5871828198497",1.24.1-86
1.24.1.843,"-16.4500395783874 -71.5869286928033",1.24.1-86
1.24.1.844,"-16.4501970204294 -71.5868543232087",1.24.1-86
1.24.1.845,"-16.4502917997213 -71.5869843073197",1.24.1-86
1.24.1.846,"-16.4500965963455 -71.5866868191383",1.24.1-86
1.24.1.847,"-16.4499574404543 -71.5864443955524",1.24.1-87
1.24.1.848,"-16.4503314363148 -71.5855169314369",1.24.1-88
1.24.1.849,"-16.4503184324424 -71.5852296798413",1.24.1-89
1.24.1.850,"-16.4507752394590 -71.5851407619137",1.24.1-89
1.24.1.853,"-16.4538994212763 -71.5826643879217",1.24.1-90
1.24.1.854,"-16.4536617858961 -71.5823873962127",1.24.1-90
1.24.1.855,"-16.4536492610797 -71.5821221551242",1.24.1-90
1.24.1.856,"-16.4516271690339 -71.5810389455813",1.24.1-91
1.24.1.857,"-16.4489611354201 -71.5796930419793",1.24.1-93
1.24.1.858,"-16.4485563924871 -71.5789141784911",1.24.1-94
1.24.1.859,"-16.4481755154171 -71.5787962980414",1.24.1-94
1.24.1.860,"-16.4478065205606 -71.5787222749240",1.24.1-94
1.24.1.861,"-16.4481804259549 -71.5795372284858",1.24.1-95
1.24.1.862,"-16.4480021388435 -71.5796449994870",1.24.1-95
1.24.1.863,"-16.4479133549633 -71.5797909496636",1.24.1-95
1.24.1.864,"-16.4481024078700 -71.5797728583879",1.24.1-95
1.24.1.865,"-16.4487553021639 -71.5826732929252",1.24.1-96
1.24.1.866,"-16.4487328699159 -71.5828784633810",1.24.1-96
1.24.1.867,"-16.4488772714011 -71.5831447049352",1.24.1-96
1.24.1.868,"-16.4490099979044 -71.5832431381077",1.24.1-96
1.24.1.869,"-16.4490260815960 -71.5834334849130",1.24.1-96
1.24.1.870,"-16.4491318016409 -71.5838916469035",1.24.1-97
1.24.1.871,"-16.4492335499668 -71.5841231682233",1.24.1-97
1.24.1.872,"-16.4492768898157 -71.5842235290769",1.24.1-97
1.24.1.873,"-16.4493026826420 -71.5843289954642",1.24.1-97
1.24.1.874,"-16.4493579395551 -71.5844192733349",1.24.1-97
1.24.1.875,"-16.4497350037896 -71.5855339865461",1.24.1-98
1.24.1.876,"-16.4492315472556 -71.5860519368153",1.24.1-99
1.24.1.877,"-16.4490993413982 -71.5859657667913",1.24.1-99
1.24.1.878,"-16.4489751020232 -71.5859074395996",1.24.1-99
1.24.1.879,"-16.4488485556465 -71.5858584174497",1.24.1-99
1.24.1.880,"-16.4487421444553 -71.5857447748283",1.24.1-99
1.24.1.881,"-16.4487166212059 -71.5857000671188",1.24.1-99
1.24.1.882,"-16.4486527249257 -71.5856326614284",1.24.1-99
1.24.1.883,"-16.4486080581775 -71.5855757748414",1.24.1-99
1.24.1.884,"-16.4485562754541 -71.5854453777984",1.24.1-100
1.24.1.885,"-16.4485071601798 -71.5853175969205",1.24.1-100
1.24.1.886,"-16.4484955153465 -71.5852140703453",1.24.1-100
1.24.1.887,"-16.4484160725671 -71.5851530379443",1.24.1-100
1.24.1.888,"-16.4483384027438 -71.5850621659157",1.24.1-100
1.24.1.889,"-16.4482972087793 -71.5849453769478",1.24.1-100
1.24.1.890,"-16.4482211033916 -71.5848263906930",1.24.1-100
1.24.1.891,"-16.4475448987752 -71.5847534512112",1.24.1-101
1.24.1.892,"-16.4475752012195 -71.5846939274326",1.24.1-101
1.24.1.893,"-16.4476144656499 -71.5846680019500",1.24.1-101
1.24.1.894,"-16.4476694146559 -71.5846070873735",1.24.1-101
1.24.1.895,"-16.4477100972686 -71.5845460717043",1.24.1-101
1.24.1.896,"-16.4477590576959 -71.5844962417590",1.24.1-101
1.24.1.897,"-16.4478083058305 -71.5844408149873",1.24.1-101
1.24.1.898,"-16.4478083058305 -71.5844408149873",1.24.1-101
1.24.1.899,"-16.4478469113298 -71.5844014559910",1.24.1-101
1.24.1.900,"-16.4479051024678 -71.5843463105757",1.24.1-101
1.24.1.901,"-16.4478122862185 -71.5842273151065",1.24.1-101
1.24.1.902,"-16.4477117345983 -71.5841068670790",1.24.1-101
1.24.1.903,"-16.4474218145009 -71.5838296138318",1.24.1-101
1.24.1.904,"-16.4456505185379 -71.5822637926442",1.24.1-101
1.24.1.906,"-16.4474564818205 -71.5834574206249",1.24.1-102
1.24.1.907,"-16.4476458227533 -71.5837377960719",1.24.1-102
1.24.1.908,"-16.4477362893496 -71.5838987679542",1.24.1-102
1.24.1.909,"-16.4478567450586 -71.5840041856734",1.24.1-102
1.24.1.910,"-16.4479470573539 -71.5841079526814",1.24.1-102
1.24.1.911,"-16.4480922174264 -71.5840429477095",1.24.1-102
1.24.1.912,"-16.4480098961470 -71.5841965907423",1.24.1-102
1.24.1.913,"-16.4480946895864 -71.5842953059253",1.24.1-102
1.24.1.914,"-16.4481605053987 -71.5844076055013",1.24.1-102
1.24.1.915,"-16.4482236334395 -71.5845003046659",1.24.1-102
1.24.1.916,"-16.4482730608454 -71.5845765344647",1.24.1-102
1.24.1.917,"-16.4483262857131 -71.5846538190984",1.24.1-102
1.24.1.918,"-16.4483905818120 -71.5847348734316",1.24.1-102
1.24.1.919,"-16.4484235732366 -71.5848034400994",1.24.1-102
1.24.1.920,"-16.4484794678677 -71.5849115044876",1.24.1-102
1.24.1.921,"-16.4485829902831 -71.5850853292545",1.24.1-102
1.24.1.940,"-16.4480365403450 -71.5839174292191",1.24.1-102
1.24.1.941,"-16.4479851176079 -71.5838605196180",1.24.1-102
1.24.1.942,"-16.4478615881213 -71.5837715551156",1.24.1-102
1.24.1.922,"-16.4488429449680 -71.5856112205535",1.24.1-103
1.24.1.923,"-16.4489385187000 -71.5856924654853",1.24.1-103
1.24.1.924,"-16.4493619090904 -71.5859663771914",1.24.1-103
1.24.1.925,"-16.4494440996101 -71.5860368454578",1.24.1-103
1.24.1.926,"-16.4491079646150 -71.5847305019825",1.24.1-103
1.24.1.927,"-16.4490594644976 -71.5845498448140",1.24.1-103
1.24.1.928,"-16.4489983839339 -71.5843255164423",1.24.1-103
1.24.1.929,"-16.4489538879890 -71.5842290700785",1.24.1-103
1.24.1.930,"-16.4489288298729 -71.5841292615737",1.24.1-103
1.24.1.931,"-16.4485550609958 -71.5843590950894",1.24.1-104
1.24.1.932,"-16.4486225476028 -71.5841932528457",1.24.1-104
1.24.1.933,"-16.4488180505825 -71.5839725084451",1.24.1-104
1.24.1.934,"-16.4487923810297 -71.5838823174765",1.24.1-104
1.24.1.935,"-16.4487420601207 -71.5837177613953",1.24.1-104
1.24.1.936,"-16.4486997590269 -71.5836051443047",1.24.1-104
1.24.1.937,"-16.4486417613122 -71.5835005493637",1.24.1-104
1.24.1.938,"-16.4485837378916 -71.5834036314270",1.24.1-104
1.24.1.939,"-16.4484663241504 -71.5832334471730",1.24.1-104
1.24.1.943,"-16.4477496471371 -71.5813521450088",1.24.1-105
1.24.1.944,"-16.4477184969400 -71.5808656736576",1.24.1-105
1.24.1.945,"-16.4471129215440 -71.5792419991313",1.24.1-106
1.24.2.3,"-16.4409101938540 -71.5926005470324",1.24.2-1
1.24.2.4,"-16.4410230933713 -71.5926055869099",1.24.2-1
1.24.2.5,"-16.4411194906233 -71.5926471260848",1.24.2-1
1.24.2.6,"-16.4412111415925 -71.5926745039089",1.24.2-1
1.24.2.7,"-16.4412948079416 -71.5927118922310",1.24.2-1
1.24.2.8,"-16.4413977795025 -71.5927741147156",1.24.2-1
1.24.2.9,"-16.4418254497492 -71.5931352623110",1.24.2-1
1.24.2.10,"-16.4419754957404 -71.5932422788428",1.24.2-1
1.24.2.11,"-16.4421760253558 -71.5934127923879",1.24.2-2
1.24.2.12,"-16.4422984901989 -71.5934961715321",1.24.2-2
1.24.2.13,"-16.4424329692383 -71.5935784025305",1.24.2-2
1.24.2.14,"-16.4423209949385 -71.5937559063205",1.24.2-2
1.24.2.15,"-16.4424985083687 -71.5938527908558",1.24.2-3
1.24.2.16,"-16.4426243106523 -71.5936913214859",1.24.2-3
1.24.2.17,"-16.4428762262995 -71.5939079701877",1.24.2-3
1.24.2.18,"-16.4427778230811 -71.5940132490467",1.24.2-3
1.24.2.19,"-16.4429277028347 -71.5941273030722",1.24.2-3
1.24.2.20,"-16.4430371284448 -71.5940526375389",1.24.2-3
1.24.2.21,"-16.4431621927891 -71.5941492584652",1.24.2-3
1.24.2.22,"-16.4432596614343 -71.5942743065067",1.24.2-3
1.24.2.23,"-16.4435430796917 -71.5946388127226",1.24.2-4
1.24.2.24,"-16.4436142393175 -71.5947419612600",1.24.2-4
1.24.2.25,"-16.4436770048378 -71.5949792315538",1.24.2-4
1.24.2.26,"-16.4436643468092 -71.5951599368509",1.24.2-4
1.24.2.27,"-16.4436882755423 -71.5952804773932",1.24.2-4
1.24.2.28,"-16.4434975791229 -71.5952598442414",1.24.2-4
1.24.2.29,"-16.4433381736558 -71.5951590597798",1.24.2-5
1.24.2.30,"-16.4433360996321 -71.5952717124993",1.24.2-5
1.24.2.33,"-16.4431066329879 -71.5953422024153",1.24.2-5
1.24.2.34,"-16.4432555031938 -71.5955637333300",1.24.2-6
1.24.2.35,"-16.4433953640335 -71.5954637300300",1.24.2-6
1.24.2.36,"-16.4435003061951 -71.5954875399741",1.24.2-6
1.24.2.37,"-16.4436038479280 -71.5955098986914",1.24.2-6
1.24.2.38,"-16.4435167298979 -71.5956586286268",1.24.2-6
1.24.2.39,"-16.4434444607010 -71.5957821392691",1.24.2-6
1.24.2.40,"-16.4433468066533 -71.5957100292606",1.24.2-6
1.24.2.41,"-16.4432995010718 -71.5956493996869",1.24.2-6
1.24.2.42,"-16.4432920201464 -71.5959167634907",1.24.2-7
1.24.2.43,"-16.4432214241088 -71.5957985134320",1.24.2-7
1.24.2.44,"-16.4431480666657 -71.5956940992396",1.24.2-7
1.24.2.45,"-16.4429800180653 -71.5955228946311",1.24.2-8
1.24.2.46,"-16.4429050479523 -71.5954278828078",1.24.2-8
1.24.2.47,"-16.4428175025008 -71.5953299924001",1.24.2-8
1.24.2.48,"-16.4427321229727 -71.5952721928778",1.24.2-8
1.24.2.49,"-16.4426242401310 -71.5954548708751",1.24.2-9
1.24.2.50,"-16.4426974739669 -71.5955360675028",1.24.2-9
1.24.2.51,"-16.4427520242508 -71.5955791793247",1.24.2-9
1.24.2.52,"-16.4428033033542 -71.5956688066950",1.24.2-9
1.24.2.53,"-16.4426803121814 -71.5958202059310",1.24.2-9
1.24.2.54,"-16.4426106038129 -71.5957486770336",1.24.2-9
1.24.2.55,"-16.4429023707968 -71.5957545655455",1.24.2-10
1.24.2.56,"-16.4430143103449 -71.5958522865904",1.24.2-10
1.24.2.57,"-16.4431379726365 -71.5959750114597",1.24.2-10
1.24.2.58,"-16.4429784334493 -71.5960906498397",1.24.2-10
1.24.2.59,"-16.4428841452302 -71.5960335425907",1.24.2-10
1.24.2.60,"-16.4428355429354 -71.5959646076584",1.24.2-10
1.24.2.61,"-16.4427905096930 -71.5958922093793",1.24.2-10
1.24.2.62,"-16.4425051301230 -71.5958717469238",1.24.2-11
1.24.2.63,"-16.4425632140741 -71.5959360497552",1.24.2-11
1.24.2.64,"-16.4426226749077 -71.5959768642507",1.24.2-11
1.24.2.65,"-16.4426676258342 -71.5960587399098",1.24.2-11
1.24.2.66,"-16.4425637965100 -71.5961861570142",1.24.2-11
1.24.2.67,"-16.4425076150149 -71.5961028943018",1.24.2-11
1.24.2.68,"-16.4424502984291 -71.5960378834456",1.24.2-11
1.24.2.69,"-16.4427625718402 -71.5961560436688",1.24.2-12
1.24.2.70,"-16.4428555568575 -71.5962162330237",1.24.2-12
1.24.2.71,"-16.4426648043674 -71.5963734875621",1.24.2-12
1.24.2.72,"-16.4426055035604 -71.5966051576991",1.24.2-12
1.24.2.73,"-16.4425480798001 -71.5967173044135",1.24.2-12
1.24.2.74,"-16.4425071085006 -71.5968488688626",1.24.2-12
1.24.2.75,"-16.4424916977672 -71.5970421903077",1.24.2-12
1.24.2.76,"-16.4423937890080 -71.5970930952902",1.24.2-12
1.24.2.95,"-16.4423405868216 -71.5972723199805",1.24.2-12
1.24.2.96,"-16.4423997282915 -71.5972335607025",1.24.2-12
1.24.2.78,"-16.4422665163951 -71.5968013185657",1.24.2-13
1.24.2.79,"-16.4422104019788 -71.5969522394205",1.24.2-13
1.24.2.80,"-16.4421531437223 -71.5970804129246",1.24.2-13
1.24.2.81,"-16.4421053009941 -71.5972384777960",1.24.2-13
1.24.2.82,"-16.4420049340038 -71.5972297749209",1.24.2-13
1.24.2.83,"-16.4418881007259 -71.5972631077983",1.24.2-13
1.24.2.84,"-16.4417588427469 -71.5972694993745",1.24.2-13
1.24.2.85,"-16.4416592221677 -71.5972711639463",1.24.2-13
1.24.2.86,"-16.4417622638775 -71.5974597264085",1.24.2-14
1.24.2.89,"-16.4421935388136 -71.5974765801254",1.24.2-14
1.24.2.90,"-16.4422875213112 -71.5975421002549",1.24.2-14
1.24.2.91,"-16.4423861939466 -71.5975949838110",1.24.2-14
1.24.2.92,"-16.4425201968254 -71.5976758483052",1.24.2-14
1.24.2.93,"-16.4426459420682 -71.5977632896960",1.24.2-14
1.24.2.94,"-16.4422816261586 -71.5973542910045",1.24.2-15
1.24.2.99,"-16.4426798497920 -71.5972774055088",1.24.2-15
1.24.2.100,"-16.4427783045975 -71.5973954220379",1.24.2-15
1.24.2.101,"-16.4428518200115 -71.5974806142406",1.24.2-15
1.24.2.102,"-16.4429011730551 -71.5975221021641",1.24.2-15
1.24.2.103,"-16.4429459260608 -71.5976139697202",1.24.2-15
1.24.2.104,"-16.4428960265553 -71.5976571394333",1.24.2-15
1.24.2.105,"-16.4428078522904 -71.5976947765308",1.24.2-15
1.24.2.106,"-16.4425763600422 -71.5979994408611",1.24.2-16
1.24.2.107,"-16.4426530631274 -71.5979715950530",1.24.2-16
1.24.2.108,"-16.4427462187283 -71.5979087831007",1.24.2-16
1.24.2.109,"-16.4428363427005 -71.5981645979146",1.24.2-16
1.24.2.110,"-16.4427439169441 -71.5982014614650",1.24.2-16
1.24.2.111,"-16.4425931019369 -71.5981973843963",1.24.2-16
1.24.2.112,"-16.4429976722698 -71.5981825439196",1.24.2-17
1.24.2.113,"-16.4429388505215 -71.5980368355321",1.24.2-17
1.24.2.114,"-16.4428853584645 -71.5978967815432",1.24.2-17
1.24.2.115,"-16.4430513178862 -71.5978005952652",1.24.2-17
1.24.2.116,"-16.4431267834652 -71.5979193905541",1.24.2-17
1.24.2.117,"-16.4432281147443 -71.5979539474204",1.24.2-17
1.24.2.118,"-16.4431946967328 -71.5980623595905",1.24.2-17
1.24.2.119,"-16.4431205498971 -71.5981309662596",1.24.2-17
1.24.2.120,"-16.4432652579054 -71.5981577738252",1.24.2-17
1.24.2.121,"-16.4433248321481 -71.5980462968545",1.24.2-17
1.24.2.122,"-16.4435080817798 -71.5980567428992",1.24.2-17
1.24.2.123,"-16.4436876531105 -71.5981737816059",1.24.2-18
1.24.2.124,"-16.4438089800995 -71.5981136689940",1.24.2-18
1.24.2.125,"-16.4438839008500 -71.5982013395956",1.24.2-18
1.24.2.126,"-16.4441296670297 -71.5980394987251",1.24.2-18
1.24.2.127,"-16.4437410937519 -71.5982748343112",1.24.2-18
1.24.2.139,"-16.4436466172937 -71.5986075762567",1.24.2-19
1.24.2.140,"-16.4437412494235 -71.5985254388021",1.24.2-19
1.24.2.141,"-16.4438850937119 -71.5984223240216",1.24.2-19
1.24.2.142,"-16.4439092571574 -71.5985659229961",1.24.2-19
1.24.2.128,"-16.4435918382648 -71.5984254850219",1.24.2-20
1.24.2.131,"-16.4431918381270 -71.5985949657999",1.24.2-20
1.24.2.132,"-16.4430657615724 -71.5985928123886",1.24.2-20
1.24.2.133,"-16.4429426908008 -71.5983720821571",1.24.2-20
1.24.2.134,"-16.4430485545175 -71.5983674721061",1.24.2-20
1.24.2.135,"-16.4431665921926 -71.5983621627858",1.24.2-20
1.24.2.136,"-16.4432980401797 -71.5983122423821",1.24.2-20
1.24.2.137,"-16.4433735062280 -71.5982996522109",1.24.2-20
1.24.2.138,"-16.4435287279201 -71.5982874264637",1.24.2-20
1.24.2.143,"-16.4438667912177 -71.5987290973292",1.24.2-21
1.24.2.144,"-16.4439980511625 -71.5988207059568",1.24.2-21
1.24.2.145,"-16.4440619313018 -71.5989472971630",1.24.2-21
1.24.2.146,"-16.4441389216616 -71.5990902232248",1.24.2-21
1.24.2.147,"-16.4442070329877 -71.5992433642510",1.24.2-21
1.24.2.148,"-16.4439964219195 -71.5991420763145",1.24.2-21
1.24.2.149,"-16.4437276677606 -71.5989121317157",1.24.2-21
1.24.2.150,"-16.4441378540063 -71.5993966482356",1.24.2-22
1.24.2.151,"-16.4440525577887 -71.5994791250778",1.24.2-22
1.24.2.152,"-16.4438967925639 -71.5994349446106",1.24.2-22
1.24.2.153,"-16.4439524241944 -71.5993034247852",1.24.2-22
1.24.2.154,"-16.4438184257693 -71.5991788441263",1.24.2-23
1.24.2.155,"-16.4437697208391 -71.5992494220641",1.24.2-23
1.24.2.156,"-16.4437245979345 -71.5993196165447",1.24.2-23
1.24.2.157,"-16.4435875524640 -71.5992487817023",1.24.2-23
1.24.2.158,"-16.4436152623543 -71.5991483470114",1.24.2-23
1.24.2.159,"-16.4436263488758 -71.5990118187565",1.24.2-23
1.24.2.160,"-16.4434806040758 -71.5986862590178",1.24.2-24
1.24.2.161,"-16.4434927519010 -71.5987685316870",1.24.2-24
1.24.2.162,"-16.4434814008013 -71.5988650533108",1.24.2-24
1.24.2.163,"-16.4434754706340 -71.5989714828571",1.24.2-24
1.24.2.164,"-16.4434423339192 -71.5990635299420",1.24.2-24
1.24.2.165,"-16.4434245535508 -71.5991404847994",1.24.2-24
1.24.2.166,"-16.4434050888065 -71.5992342700557",1.24.2-24
1.24.2.167,"-16.4432247591940 -71.5992470702485",1.24.2-24
1.24.2.168,"-16.4432161852379 -71.5991496377938",1.24.2-24
1.24.2.169,"-16.4432124848153 -71.5990741845184",1.24.2-24
1.24.2.170,"-16.4432299518891 -71.5990019434617",1.24.2-24
1.24.2.171,"-16.4432200907591 -71.5989185825804",1.24.2-24
1.24.2.172,"-16.4432155623420 -71.5988431306597",1.24.2-24
1.24.2.173,"-16.4432040509800 -71.5987722607632",1.24.2-24
1.24.2.176,"-16.4427190915496 -71.5986954597753",1.24.2-25
1.24.2.177,"-16.4427823842502 -71.5987184524849",1.24.2-25
1.24.2.178,"-16.4428653035358 -71.5987404975938",1.24.2-25
1.24.2.179,"-16.4427370803311 -71.5983865697560",1.24.2-26
1.24.2.180,"-16.4427055056703 -71.5984892119299",1.24.2-26
1.24.2.181,"-16.4426584019170 -71.5986017172743",1.24.2-26
1.24.2.182,"-16.4425768326718 -71.5986767201914",1.24.2-26
1.24.2.183,"-16.4424477905516 -71.5987385617128",1.24.2-26
1.24.2.184,"-16.4423219635217 -71.5988070012667",1.24.2-26
1.24.2.185,"-16.4422226658881 -71.5989065652293",1.24.2-26
1.24.2.186,"-16.4421102935665 -71.5989821098394",1.24.2-26
1.24.2.187,"-16.4420504167970 -71.5990388890297",1.24.2-26
1.24.2.188,"-16.4422819348482 -71.5990291365258",1.24.2-27
1.24.2.189,"-16.4424110032958 -71.5989130777480",1.24.2-27
1.24.2.190,"-16.4426243706616 -71.5988039598411",1.24.2-27
1.24.2.191,"-16.4425772692400 -71.5989507107640",1.24.2-27
1.24.2.192,"-16.4425132837762 -71.5990022281020",1.24.2-27
1.24.2.193,"-16.4424236678926 -71.5990314071702",1.24.2-27
1.24.2.194,"-16.4423542590340 -71.5990960763974",1.24.2-27
1.24.3.1,"-16.4428186839525 -71.5995359223058",1.24.3-1
1.24.3.2,"-16.4418110553727 -71.5992287393914",1.24.3-2
1.24.3.3,"-16.4420189825832 -71.5992486960980",1.24.3-3
1.24.3.4,"-16.4421517632868 -71.5993112931491",1.24.3-3
1.24.3.5,"-16.4422564296016 -71.5994085710708",1.24.3-3
1.24.3.6,"-16.4419910491805 -71.5994615550036",1.24.3-3
1.24.3.9,"-16.4423232221603 -71.5996665294252",1.24.3-4
1.24.3.10,"-16.4424125603240 -71.5996608585003",1.24.3-4
1.24.3.11,"-16.4424854908173 -71.5996451504651",1.24.3-4
1.24.3.12,"-16.4425643348841 -71.5996446948179",1.24.3-4
1.24.3.13,"-16.4425447715240 -71.5997890305691",1.24.3-4
1.24.3.14,"-16.4423572869901 -71.5998078630413",1.24.3-4
1.24.3.7,"-16.4420293783932 -71.5995619878555",1.24.3-5
1.24.3.8,"-16.4420900539352 -71.5996685106924",1.24.3-5
1.24.3.15,"-16.4423567401281 -71.5999670516939",1.24.3-7
1.24.3.16,"-16.4425489129482 -71.5999663882452",1.24.3-7
1.24.3.17,"-16.4425709567349 -71.6000697081869",1.24.3-7
1.24.3.18,"-16.4425967939662 -71.6001633389410",1.24.3-7
1.24.3.19,"-16.4426523658991 -71.6002394783400",1.24.3-7
1.24.3.20,"-16.4427271513309 -71.6003505482249",1.24.3-8
1.24.3.21,"-16.4428012569405 -71.6004997941909",1.24.3-8
1.24.3.22,"-16.4426165433127 -71.6006285937978",1.24.3-8
1.24.3.25,"-16.4427477547114 -71.6008545765640",1.24.3-8
1.24.3.26,"-16.4424913355489 -71.6009228018377",1.24.3-8
1.24.3.27,"-16.4424802438145 -71.6007441650467",1.24.3-8
1.24.3.28,"-16.4424711261180 -71.6005574601863",1.24.3-8
1.24.3.23,"-16.4431413197551 -71.6008435317583",1.24.3-9
1.24.3.24,"-16.4430090715212 -71.6009757759430",1.24.3-9
1.24.3.56E,"-16.4422902268590 -71.6015390912704",1.24.3-9
1.24.3.29,"-16.4423271246712 -71.6006357760060",1.24.3-10
1.24.3.30,"-16.4422974055374 -71.6008271449338",1.24.3-10
1.24.3.31,"-16.4422888482954 -71.6010243068630",1.24.3-10
1.24.3.32,"-16.4421493505868 -71.6010711728691",1.24.3-10
1.24.3.33,"-16.4420731807130 -71.6010137351865",1.24.3-10
1.24.3.34,"-16.4420304342542 -71.6009477796903",1.24.3-10
1.24.3.35,"-16.4419231490061 -71.6009063981705",1.24.3-10
1.24.3.36,"-16.4418330646010 -71.6008856790537",1.24.3-10
1.24.3.37,"-16.4417373447536 -71.6008724407705",1.24.3-10
1.24.3.38,"-16.4416500559454 -71.6008521177617",1.24.3-10
1.24.3.41,"-16.4415765605283 -71.6011174633921",1.24.3-11
1.24.3.42,"-16.4416987432840 -71.6011511782701",1.24.3-11
1.24.3.43,"-16.4418188043406 -71.6011829709805",1.24.3-11
1.24.3.48,"-16.4416968193381 -71.6013906092736",1.24.3-11
1.24.3.49,"-16.4416089694697 -71.6013652228049",1.24.3-11
1.24.3.44,"-16.4420289886401 -71.6012228736667",1.24.3-12
1.24.3.45,"-16.4420395360603 -71.6013194972332",1.24.3-12
1.24.3.46,"-16.4419751062626 -71.6014056622389",1.24.3-12
1.24.3.51,"-16.4415236793958 -71.6015779843586",1.24.3-13
1.24.3.52,"-16.4416157110177 -71.6015687709855",1.24.3-13
1.24.3.53,"-16.4417372939151 -71.6015695582428",1.24.3-13
1.24.3.56A,"-16.4419831163878 -71.6016802606895",1.24.3-13
1.24.3.56B,"-16.4418847046302 -71.6017399936299",1.24.3-13
1.24.3.56C,"-16.4417721967155 -71.6017880638614",1.24.3-13
1.24.3.56D,"-16.4417140814857 -71.6018157438328",1.24.3-13
1.24.3.57,"-16.4419379539449 -71.6022132663718",1.24.3-14
1.24.3.58,"-16.4420361153416 -71.6021682405365",1.24.3-14
1.24.3.59,"-16.4421405389334 -71.6021476002699",1.24.3-14
1.24.3.60,"-16.4422272797821 -71.6021410960965",1.24.3-14
1.24.3.61,"-16.4423258568289 -71.6023547496105",1.24.3-14
1.24.3.62,"-16.4421172653625 -71.6024011019214",1.24.3-14
1.24.3.63,"-16.4421908517735 -71.6026328326104",1.24.3-15
1.24.3.64,"-16.4423070847609 -71.6025583614955",1.24.3-15
1.24.3.67,"-16.4425665732698 -71.6025100670643",1.24.3-15
1.24.3.68,"-16.4426917062441 -71.6026683440243",1.24.3-15
